cp,year,tong_cong_tai_san_dong,tien_va_tuong_duong_tien_dong,tien_gui_tai_ngan_hang_nha_nuoc_viet_nam,tien_gui_tai_cac_tctd_khac_va_cho_vay_cac_tctd_khac,chung_khoan_kinh_doanh,chung_khoan_kinh_doanh_2,du_phong_giam_gia_chung_khoan_kinh_doanh,cac_cong_cu_tai_chinh_phai_sinh_va_khoan_no_tai_chinh_khac,cho_vay_khach_hang,cho_vay_khach_hang_2,du_phong_rui_ro_cho_vay_khach_hang,chung_khoan_dau_tu,chung_khoan_dau_tu_san_sang_de_ban,chung_khoan_dau_tu_giu_den_ngay_dao_han,du_phong_giam_gia_chung_khoan_dau_tu,dau_tu_dai_han_dong,dau_tu_vao_cong_ty_lien_doanh,tai_san_dai_han_khac_dong,du_phong_giam_gia_dau_tu_dai_han,tai_san_co_dinh_dong,tai_san_co_dinh_huu_hinh,tai_san_co_dinh_vo_hinh,gia_tri_rong_tai_san_dau_tu,tai_san_co_khac,tong_cong_nguon_von_dong,no_phai_tra_dong,cac_khoan_no_chinh_phu_va_nhnn_viet_nam,tien_gui_va_vay_cac_to_chuc_tin_dung_khac,tien_gui_cua_khach_hang,cac_cong_cu_tai_chinh_phai_sinh_va_khoan_no_tai_chinh_khac_2,von_tai_tro_uy_thac_dau_tu_cua_cp_va_cac_to_chuc_td_khac,phat_hanh_giay_to_co_gia,cac_khoan_no_khac,von_chu_so_huu_dong,von_cua_to_chuc_tin_dung,quy_cua_to_chuc_tin_dung,lai_chua_phan_phoi_dong,von_gop_cua_chu_so_huu_dong,symbol,dau_tu_vao_cong_ty_con,tai_san_co_dinh_thue_tai_chinh,chenh_lech_ty_gia_hoi_doai,cac_quy_khac,loi_ich_cua_co_dong_thieu_so,tai_san_ngan_han_dong,gia_tri_thuan_dau_tu_ngan_han_dong,cac_khoan_phai_thu_ngan_han_dong,hang_ton_kho_rong,tai_san_luu_dong_khac,tai_san_dai_han_dong,phai_thu_dai_han_dong,tai_san_dai_han_khac,no_ngan_han_dong,no_dai_han_dong,von_va_cac_quy_dong,co_dong_thieu_so,tra_truoc_cho_nguoi_ban_ngan_han_dong,phai_thu_ve_cho_vay_ngan_han_dong,hang_ton_kho_rong_dong,tai_san_luu_dong_khac_dong,quy_dau_tu_va_phat_trien_dong,co_phieu_pho_thong_dong,vay_va_no_thue_tai_chinh_dai_han_dong,nguoi_mua_tra_tien_truoc_ngan_han_dong,vay_va_no_thue_tai_chinh_ngan_han_dong,tra_truoc_dai_han_dong,phai_thu_dai_han_khac_dong,phai_thu_ve_cho_vay_dai_han_dong,loi_the_thuong_mai,von_ngan_sach_nha_nuoc_va_quy_khac,loi_the_thuong_mai_dong,trai_phieu_chuyen_doi_dong,chenh_lech_danh_gia_lai_tai_san
GVR,2024,83383682512004,5778855663194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2687592909120,0.0,358702878861.0,0.0,35337155884690,0.0,0.0,1286697181872.0,0.0,83383682512004,24986520299896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58397162212108,0.0,0.0,6240538555065,40000000000000,GVR,0.0,0.0,0.0,10591031002.0,5415074532442.0,27670285917606.0,13952353795617.0,2539074723889.0,4351510470326.0,1048491264580.0,55713396594398.0,607786542911.0,6727043802283.0,11594062718132.0,13392457581764.0,58343704981056.0,0.0,354480392462.0,8048249000.0,4373924132656.0,0.0,6577606883132.0,40000000000000.0,2963853299554.0,618985484125.0,4074933861713.0,6204462521120.0,214871963977.0,787511137957.0,0.0,53457231052.0,168265084097.0,0.0,0.0
GVR,2023,78062093620098,5564089010514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956531742936,0.0,360702878861.0,0.0,34438241979610,0.0,0.0,1344022245376.0,0.0,78062093620098,23084890704040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54977202916058,0.0,0.0,5187395112271,40000000000000,GVR,0.0,0.0,0.0,10591031002.0,5118216066711.0,23842248926140.0,11355359823009.0,2546020285787.0,3360240302718.0,1016539504112.0,54219844693958.0,657484252712.0,4049152928891.0,9652535590089.0,13432355113951.0,54936297729629.0,0.0,429506912582.0,8048249000.0,3388137574911.0,0.0,5408494473494.0,40000000000000.0,3577280067014.0,518634401781.0,3002624606830.0,3637589873576.0,223466914989.0,798339917201.0,0.0,40905186429.0,190634628239.0,0.0,0.0
GVR,2022,78447873682328,4370292544522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2826988655514,0.0,393731440114.0,0.0,33980726349462,0.0,0.0,1418651006137.0,0.0,78447873682328,24932316138862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53515557543466,0.0,0.0,5020241316983,40000000000000,GVR,0.0,0.0,0.0,10591031002.0,4445429928494.0,23450140039254.0,11211639477968.0,2762927647630.0,4131321566267.0,973958802867.0,54997733643074.0,674543960596.0,3994389273486.0,10390753370425.0,14541562768437.0,53443146128753.0,0.0,449167018142.0,10384605161.0,4230814555012.0,0.0,5089160674135.0,40000000000000.0,4595715762064.0,524588783208.0,2817045890836.0,3674890909457.0,278179328465.0,811118551465.0,0.0,72411414713.0,36914289619.0,0.0,0.0
GVR,2021,79014197735384,5303619340768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760226679370,0.0,354526105622.0,0.0,32558961754737,0.0,0.0,1477791601086.0,0.0,79014197735384,27074158287185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51940039448199,0.0,0.0,4631590901141,40000000000000,GVR,0.0,0.0,0.0,10591031002.0,4050794456198.0,22769352069241.0,10279304670167.0,2849079360558.0,3470646319623.0,866702378125.0,56244845666143.0,687629938300.0,4030876557662.0,10866850865303.0,16207307421882.0,51849201168066.0,0.0,510863626115.0,10520019690.0,3532984204833.0,0.0,4133367632585.0,40000000000000.0,6343543781674.0,469087994731.0,2661903488666.0,3666617997285.0,240050136616.0,852930351700.0,0.0,90838280133.0,1682296142.0,0.0,0.0
GVR,2020,80278179092452,5528283614830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3163027862580,0.0,354526105622.0,0.0,30562373856095,0.0,0.0,1476180958452.0,0.0,80278179092452,28847527041151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51430652051301,0.0,0.0,4574989151798,40000000000000,GVR,0.0,0.0,0.0,10591031002.0,3843345021909.0,22166796521089.0,10764750681992.0,2949233801252.0,2079297700052.0,845230722963.0,58111382571363.0,736244027770.0,4171834309430.0,11015038357982.0,17832488683169.0,51388662947626.0,0.0,525474388619.0,10547546310.0,2094198541501.0,0.0,3445109742483.0,40000000000000.0,8335213987508.0,528183145533.0,3772259625860.0,3780113336957.0,236485151852.0,888872715844.0,0.0,41989103675.0,5591863282.0,0.0,0.0
HDB,2024,697366458000000,3105355000000,26680270000000.0,101600254000000.0,21955775000000.0,21955775000000.0,0.0,0.0,436606237000000.0,442484841000000.0,-5878604000000.0,48751284000000.0,31407524000000.0,17436610000000.0,-92850000000.0,857783000000,729739000000.0,146546000000.0,-18502000000.0,1765927000000,887455000000.0,878472000000.0,0.0,56043573000000.0,697366458000000,640709197000000,15434000000.0,99460579000000.0,437505165000000.0,18449000000.0,2788443000000.0,81349744000000.0,19571383000000.0,56657261000000,35224020000000.0,6313202000000.0,12953881000000,35101423000000,HDB,0.0,0.0,0.0,0.0,2166158000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDB,2023,602314859000000,2810044000000,41481638000000.0,96514863000000.0,18580932000000.0,18580932000000.0,0.0,110079000000.0,339349838000000.0,343404295000000.0,-4054457000000.0,44092289000000.0,31871688000000.0,12304873000000.0,-84272000000.0,143781000000,0.0,163921000000.0,-20140000000.0,1422759000000,713141000000.0,709618000000.0,0.0,57808636000000.0,602314859000000,555914537000000,26590000000.0,112086978000000.0,370777888000000.0,0.0,2811129000000.0,50938148000000.0,19273804000000.0,46400322000000,29198918000000.0,4708243000000.0,10561698000000,29076321000000,HDB,0.0,0.0,0.0,0.0,1931463000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDB,2022,416273023000000,2937994000000,11273345000000.0,49132317000000.0,1797822000000.0,1797822000000.0,0.0,0.0,260754811000000.0,263856383000000.0,-3101572000000.0,48789184000000.0,35375058000000.0,13444130000000.0,-30004000000.0,144023000000,0.0,163921000000.0,-19898000000.0,1315057000000,631621000000.0,683436000000.0,0.0,40128470000000.0,416273023000000,377278137000000,10821258000000.0,92653200000000.0,215797174000000.0,226480000000.0,2860155000000.0,44161640000000.0,10758230000000.0,38994886000000,25426026000000.0,3527727000000.0,7999785000000,25303429000000,HDB,0.0,0.0,0.0,0.0,2041348000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDB,2021,374611571000000,2445611000000,11847980000000.0,55942644000000.0,11198067000000.0,11200948000000.0,-2881000000.0,0.0,200758833000000.0,203210901000000.0,-2452068000000.0,65513425000000.0,43656434000000.0,21955594000000.0,-98603000000.0,123831000000,0.0,144421000000.0,-20590000000.0,1366325000000,663478000000.0,702847000000.0,0.0,25414855000000.0,374611571000000,343821458000000,92656000000.0,107242582000000.0,183283117000000.0,15550000000.0,2936864000000.0,42756113000000.0,7494576000000.0,30790113000000,20195503000000.0,2547465000000.0,6290473000000,20072906000000,HDB,0.0,0.0,0.0,0.0,1756672000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDB,2020,319127480000000,2257255000000,7788112000000.0,44810934000000.0,12478102000000.0,12478245000000.0,-143000000.0,0.0,176387656000000.0,178323092000000.0,-1935436000000.0,58236806000000.0,30143484000000.0,28180901000000.0,-87579000000.0,153636000000,0.0,185117000000.0,-31481000000.0,1059428000000,601398000000.0,458030000000.0,20860000000.0,15934691000000.0,319127480000000,294423432000000,142771000000.0,75175573000000.0,174620270000000.0,215182000000.0,3037163000000.0,34332257000000.0,6900216000000.0,24704048000000,16211085000000.0,1847081000000.0,4939190000000,16088488000000,HDB,0.0,0.0,0.0,0.0,1706692000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPG,2024,224489707553981,6887646139852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136500000000,0.0,0.0,0.0,67428366953514,0.0,0.0,559598463093.0,0.0,224489707553981,109842249570282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114647457983699,0.0,0.0,49599124109203,63962502000000,HPG,0.0,0.0,0.0,0.0,290990632368.0,86674276272995.0,18974716730905.0,7647800286988.0,46091222189472.0,7072890925778.0,137815431280986.0,923400123614.0,5016848415359.0,75225243262689.0,34617006307593.0,114647457983699.0,0.0,2118824427004.0,87461616439.0,46192292081813.0,0.0,794841242128.0,63962502000000.0,27080443256096.0,739178306553.0,55882686213459.0,4269141694868.0,840594835822.0,0.0,0.0,0.0,63613126723.0,0.0,0.0
HPG,2023,187782586563801,12252001160884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000000,0.0,0.0,0.0,71998370737871,0.0,0.0,593920277320.0,0.0,187782586563801,84946167324422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102836419239379,0.0,0.0,40593031662654,58147857000000,HPG,0.0,0.0,0.0,0.0,65769846491.0,82716439173043.0,22177303502481.0,10702136439996.0,34504487406261.0,3080510663421.0,105066147390758.0,1880922130348.0,4454004867718.0,71513492904733.0,13432674419689.0,102836419239379.0,0.0,2583940446585.0,203600000000.0,34628367844950.0,0.0,818200313964.0,58147857000000.0,10399119292481.0,741733890580.0,54981883180636.0,4215007972679.0,781079548004.0,95351026613.0,0.0,0.0,75909018692.0,0.0,0.0
HPG,2022,170335519508132,8324588920227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000000,0.0,700000000.0,0.0,70832915657865,0.0,0.0,629111776960.0,0.0,170335519508132,74222579892349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96112939615783,0.0,0.0,33833829973987,58147857000000,HPG,0.0,0.0,0.0,0.0,105562146315.0,80514708725456.0,26268246676354.0,9892867373309.0,34491111096123.0,1537894659443.0,89820810782676.0,894484456379.0,4100323979117.0,62385390680685.0,11837189211664.0,96112939615783.0,0.0,5366251939739.0,124200000000.0,35727277739296.0,0.0,834782434216.0,58147857000000.0,11151651204402.0,860793139245.0,46748670400471.0,3929243956403.0,792790894665.0,101693561714.0,0.0,0.0,88008959996.0,0.0,0.0
HPG,2021,178236422358249,22471375562130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6715955617,0.0,700000000.0,0.0,69280841784004,0.0,0.0,548210755123.0,0.0,178236422358249,87455796846810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90780625511439,0.0,0.0,41763425970912,44729227060000,HPG,0.0,0.0,0.0,0.0,154788720987.0,94154859648304.0,18236152616078.0,7662680796645.0,42134493932210.0,3650156741241.0,84081562709945.0,809234947969.0,3737859869519.0,73459315876441.0,13996480970369.0,90780625511439.0,0.0,1722371823278.0,23521740500.0,42370012405544.0,0.0,923549304122.0,44729227060000.0,13464931998700.0,788002603134.0,43747643082356.0,3171382188206.0,690833578689.0,118401369280.0,0.0,0.0,37121950665.0,0.0,0.0
HPG,2020,131511434388837,13696099298228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171085206311,0.0,700000000.0,0.0,65561657180137,0.0,0.0,564296973801.0,0.0,131511434388837,72291648082726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59219786306111,0.0,0.0,21792442633285,33132826590000,HPG,0.0,0.0,0.0,0.0,148746685328.0,56747258197010.0,8126992675380.0,6124790460291.0,26286822229202.0,2512553533909.0,74764176191827.0,305165547431.0,1914757777153.0,51975217447498.0,20316430635228.0,59219786306111.0,0.0,1303037835829.0,0.0,26373360826788.0,0.0,928641612156.0,33132826590000.0,17343247551512.0,1257272765123.0,36798465672104.0,1646094518464.0,209158308631.0,96007238800.0,0.0,0.0,43109950665.0,0.0,0.0
MBB,2024,1128801062000000,3349166000000,29825253000000.0,76785622000000.0,7931655000000.0,7931834000000.0,-179000000.0,0.0,765047985000000.0,776657846000000.0,-11609861000000.0,209637377000000.0,205507956000000.0,4612504000000.0,-483083000000.0,609477000000,0.0,775670000000.0,-166193000000.0,5430416000000,3750696000000.0,1679720000000.0,234115000000.0,28998487000000.0,1128801062000000,1011741481000000,8156285000000.0,110169585000000.0,714154479000000.0,191545000000.0,2793453000000.0,128964033000000.0,47312101000000.0,117059581000000,56295833000000.0,14996847000000.0,40718224000000,53063241000000,MBB,0.0,0.0,137797000000.0,1928258000000.0,4910880000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBB,2023,944953640000000,3675394000000,66321652000000.0,46343813000000.0,44250788000000.0,44251400000000.0,-612000000.0,141294000000.0,599579267000000.0,611048830000000.0,-11469563000000.0,147923205000000.0,143010711000000.0,5387952000000.0,-475458000000.0,615785000000,0.0,779587000000.0,-163802000000.0,4854186000000,3194404000000.0,1659782000000.0,240294000000.0,29218094000000.0,944953640000000,848242481000000,8738000000.0,99810466000000.0,567532577000000.0,0.0,2799863000000.0,126463110000000.0,51627727000000.0,96711159000000,54938426000000.0,12193931000000.0,25559753000000,52140841000000,MBB,0.0,0.0,45939000000.0,1928258000000.0,3973110000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBB,2022,728532373000000,3744100000000,39654541000000.0,32937210000000.0,4105550000000.0,4107470000000.0,-1920000000.0,69503000000.0,448598622000000.0,460574482000000.0,-11975860000000.0,159580028000000.0,154506192000000.0,5475361000000.0,-401525000000.0,625267000000,0.0,768763000000.0,-143496000000.0,5073508000000,3457561000000.0,1615947000000.0,236177000000.0,32901134000000.0,728532373000000,648919154000000,31788000000.0,65116779000000.0,443605638000000.0,0.0,2002722000000.0,96578125000000.0,41584102000000.0,79613219000000,47596709000000.0,9288618000000.0,19063767000000,45339861000000,MBB,0.0,0.0,0.0,1387521000000.0,3664125000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBB,2021,607140419000000,3475341000000,38051039000000.0,35983193000000.0,7575274000000.0,7582673000000.0,-7399000000.0,274294000000.0,354797094000000.0,363554778000000.0,-8757684000000.0,128806244000000.0,124551916000000.0,4677084000000.0,-422756000000.0,803208000000,0.0,940840000000.0,-137632000000.0,4678447000000,3213906000000.0,1464541000000.0,268999000000.0,32425520000000.0,607140419000000,544654396000000,262281000000.0,59560384000000.0,384692155000000.0,0.0,1998703000000.0,66886924000000.0,31253949000000.0,62486023000000,39318356000000.0,7341330000000.0,12915149000000,37783218000000,MBB,0.0,0.0,0.0,665811000000.0,2911188000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBB,2020,494982162000000,3109230000000,17296506000000.0,47888802000000.0,3085227000000.0,3102030000000.0,-16803000000.0,37106000000.0,293942764000000.0,298296983000000.0,-4354219000000.0,99713646000000.0,96775364000000.0,3374241000000.0,-435959000000.0,885231000000,0.0,1026562000000.0,-141331000000.0,4310919000000,3088524000000.0,1222395000000.0,247898000000.0,24464833000000.0,494982162000000,444882667000000,15383000000.0,50876472000000.0,310960354000000.0,0.0,207341000000.0,50923563000000.0,31899554000000.0,50099495000000,28725680000000.0,6224836000000.0,12955988000000,27987569000000,MBB,0.0,0.0,0.0,124945000000.0,2192991000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSN,2024,147584718000000,18617866000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35318781000000,0.0,2932523000000.0,0.0,37049770000000,0.0,0.0,4166000000.0,0.0,147584718000000,106832338000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40752380000000,0.0,0.0,9326870000000,15129281000000,MSN,0.0,0.0,0.0,-8388147000000.0,10510348000000.0,53569663000000.0,607993000000.0,21864602000000.0,10787396000000.0,1691806000000.0,94015055000000.0,8524390000000.0,11447080000000.0,58712175000000.0,48120163000000.0,40752380000000.0,0.0,484488000000.0,81150000000.0,11001795000000.0,0.0,0.0,15129281000000.0,38825185000000.0,196922000000.0,26724166000000.0,7170989000000.0,8445190000000.0,79200000000.0,0.0,0.0,3588102000000.0,0.0,0.0
MSN,2023,147383472000000,10124515000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33219467000000,0.0,2937702000000.0,0.0,42885823000000,0.0,0.0,708670000000.0,0.0,147383472000000,109146231000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38237241000000,0.0,0.0,11798056000000,14308434000000,MSN,0.0,0.0,0.0,-8388147000000.0,11677661000000.0,43763477000000.0,6794791000000.0,11985015000000.0,13174868000000.0,1684288000000.0,103619995000000.0,11210955000000.0,12467850000000.0,50422500000000.0,58723731000000.0,38237241000000.0,0.0,725077000000.0,81150000000.0,13496602000000.0,0.0,0.0,14308434000000.0,41541894000000.0,861932000000.0,28030197000000.0,7418042000000.0,11210955000000.0,0.0,0.0,0.0,4373139000000.0,0.0,0.0
MSN,2022,141342815000000,13853100000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31333885000000,0.0,2853643000000.0,0.0,43535355000000,0.0,0.0,729763000000.0,0.0,141342815000000,104706076000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36636739000000,0.0,0.0,11381940000000,14237248000000,MSN,0.0,0.0,0.0,-8388147000000.0,10484103000000.0,47674624000000.0,3659175000000.0,13929560000000.0,14445345000000.0,1787444000000.0,93668191000000.0,2113762000000.0,12630578000000.0,65320877000000.0,39385199000000.0,36636739000000.0,0.0,1227666000000.0,0.0,14634281000000.0,0.0,0.0,14237248000000.0,30425625000000.0,566330000000.0,40567379000000.0,7259881000000.0,2032612000000.0,81150000000.0,0.0,0.0,5068477000000.0,0.0,0.0
MSN,2021,126093471000000,22304822000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24538803000000,0.0,0.0,0.0,42653939000000,0.0,0.0,810057000000.0,0.0,126093471000000,83756819000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42336652000000,0.0,0.0,18795877000000,11805347000000,MSN,0.0,0.0,0.0,-8388147000000.0,9525670000000.0,43630176000000.0,332753000000.0,6634409000000.0,12813391000000.0,1544801000000.0,82463295000000.0,1878478000000.0,10560191000000.0,34547836000000.0,49208983000000.0,42336652000000.0,0.0,851052000000.0,2452812000000.0,12947923000000.0,0.0,0.0,11805347000000.0,39371918000000.0,168183000000.0,18805727000000.0,6593682000000.0,1797328000000.0,81150000000.0,0.0,0.0,3356819000000.0,0.0,0.0
MSN,2020,115736562000000,7721442000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20353099000000,0.0,30589000000.0,0.0,49582187000000,0.0,0.0,14518000000.0,0.0,115736562000000,90706283000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25030279000000,0.0,0.0,2182124000000,11746832000000,MSN,0.0,0.0,0.0,-8563690000000.0,9092640000000.0,29760685000000.0,447250000000.0,7051442000000.0,12497917000000.0,2042634000000.0,85975877000000.0,1592008000000.0,12159306000000.0,38874663000000.0,51831620000000.0,25030279000000.0,0.0,606656000000.0,1140000000000.0,12730397000000.0,0.0,0.0,11746832000000.0,39466043000000.0,1074932000000.0,22545046000000.0,6533670000000.0,1592008000000.0,0.0,0.0,0.0,3831500000000.0,0.0,0.0
MWG,2024,70437775721604,4897331540730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242035797830,0.0,0.0,0.0,3586628664045,0.0,0.0,0.0,0.0,70437775721604,42316198897749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28121576823855,0.0,0.0,12582145266842,14622441770000,MWG,0.0,0.0,0.0,0.0,364020651398.0,65836422620040.0,29324441756320.0,8825896224771.0,22244676326705.0,544076771514.0,4601353101564.0,389707802472.0,358454413877.0,42316198897749.0,0.0,28121576823855.0,0.0,115888383111.0,6037714596101.0,22667774012643.0,0.0,0.0,14622441770000.0,0.0,90966314915.0,27300246721779.0,68471833530.0,389707802472.0,0.0,0.0,0.0,0.0,0.0,0.0
MWG,2023,60111237212724,5365704857172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746632252729,0.0,0.0,0.0,6500135608914,0.0,0.0,0.0,0.0,60111237212724,36751679245386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23359557967338,0.0,0.0,8160323595574,14633767160000,MWG,0.0,0.0,0.0,0.0,13401030472.0,51950337976047.0,18937008073823.0,5158853337785.0,21824235626176.0,664536081091.0,8160899236677.0,457569986630.0,452067531470.0,30765260553972.0,5986418691414.0,23359557967338.0,0.0,95981093251.0,2085917697638.0,22028684523096.0,0.0,0.0,14633767160000.0,5985250000000.0,88995836420.0,19128541817781.0,105411103799.0,448325013301.0,9244973329.0,0.0,0.0,245567488471.0,0.0,0.0
MWG,2022,55834095614049,5061020547422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231034840000,0.0,0.0,0.0,9727502911440,0.0,0.0,0.0,0.0,55834095614049,31901514096473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23932581517576,0.0,0.0,8723934226370,14638792800000,MWG,0.0,0.0,0.0,0.0,14508097130.0,44577607228189.0,10069249605640.0,3000817466182.0,25696077735282.0,750441873663.0,11256488385860.0,503486573563.0,670590081979.0,26000264096473.0,5901250000000.0,23932581517576.0,0.0,403669438496.0,16917697638.0,26058131396686.0,0.0,0.0,14638792800000.0,5901250000000.0,97659957856.0,10688138631456.0,175104437161.0,493741850234.0,9744723329.0,0.0,0.0,306959360590.0,0.0,0.0
MWG,2021,62971404814942,4142015762555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9647168873232,0.0,0.0,0.0,0.0,62971404814942,42593158815096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20378245999846,0.0,0.0,12674574164065,7130654950000,MWG,0.0,0.0,0.0,0.0,11838029496.0,51955257770657.0,14236626334707.0,3162121971586.0,29167232293922.0,1247261407887.0,11016147044285.0,482389179464.0,806891052417.0,42593158815096.0,0.0,20378245999846.0,0.0,390738782756.0,961917697638.0,29850068817719.0,0.0,0.0,7130654950000.0,0.0,98379250626.0,24647474278786.0,88371396963.0,482389179464.0,0.0,0.0,0.0,368351232709.0,0.0,0.0
MWG,2020,46030879952454,7347857397925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52757540273,0.0,0.0,0.0,7294961666136,0.0,0.0,0.0,0.0,46030879952454,30549190106022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15481689846432,0.0,0.0,10389683597845,4532099870000,MWG,0.0,0.0,0.0,0.0,9280633826.0,37317233970267.0,8057318821918.0,1595251018496.0,19422177452674.0,894629279254.0,8713645982187.0,439493257757.0,793813155551.0,29422513439369.0,1126676666653.0,15481689846432.0,0.0,287913331552.0,80000000000.0,19926363502365.0,0.0,0.0,4532099870000.0,1126676666653.0,86907353149.0,15625180321924.0,76720247019.0,439493257757.0,0.0,0.0,0.0,429743104828.0,0.0,0.0
